solution,mua,musp,n_int,f,phase,amplitude
4311,0.11,1.0,1.439999999999999,0.075,-0.067628572628032,0.18512473161816
4312,0.11,1.0,1.439999999999999,0.15,-0.12452349000178,0.11608729687548
4313,0.11,1.0,1.439999999999999,0.5,-0.23961703673193,0.031457143324383
4314,0.11,1.0,1.439999999999999,1.0,-0.27251048760199,0.015900141715733
4315,0.11,1.0,1.444999999999999,0.0,0.0,0.24103208884617
4316,0.11,1.0,1.444999999999999,0.02,-0.018611370480831,0.23567625732517
4317,0.11,1.0,1.444999999999999,0.075,-0.067628572628032,0.18512473161816
4318,0.11,1.0,1.444999999999999,0.15,-0.12452349000178,0.11608729687548
4319,0.11,1.0,1.444999999999999,0.5,-0.23961703673193,0.031457143324383
4320,0.11,1.0,1.444999999999999,1.0,-0.27251048760199,0.015900141715733
4321,0.11,1.5,1.4,0.0,0.0,0.30160935327596
4322,0.11,1.5,1.4,0.02,-0.012878624176241,0.29751092747565
4323,0.11,1.5,1.4,0.075,-0.047493604300298,0.25439002146546
4324,0.11,1.5,1.4,0.15,-0.090771181393069,0.17975265327156
4325,0.11,1.5,1.4,0.5,-0.2117190231476,0.050793890032678
4326,0.11,1.5,1.4,1.0,-0.25847772527925,0.023869532045078
4327,0.11,1.5,1.4049999999999998,0.0,0.0,0.30160935327596
4328,0.11,1.5,1.4049999999999998,0.02,-0.012878624176241,0.29751092747565
4329,0.11,1.5,1.4049999999999998,0.075,-0.047493604300298,0.25439002146546
4330,0.11,1.5,1.4049999999999998,0.15,-0.090771181393069,0.17975265327156
4331,0.11,1.5,1.4049999999999998,0.5,-0.2117190231476,0.050793890032678
4332,0.11,1.5,1.4049999999999998,1.0,-0.25847772527925,0.023869532045078
4333,0.11,1.5,1.4099999999999997,0.0,0.0,0.30160935327596
4334,0.11,1.5,1.4099999999999997,0.02,-0.012878624176241,0.29751092747565
4335,0.11,1.5,1.4099999999999997,0.075,-0.047493604300298,0.25439002146546
4336,0.11,1.5,1.4099999999999997,0.15,-0.090771181393069,0.17975265327156
4337,0.11,1.5,1.4099999999999997,0.5,-0.2117190231476,0.050793890032678
4338,0.11,1.5,1.4099999999999997,1.0,-0.25847772527925,0.023869532045078
4339,0.11,1.5,1.4149999999999996,0.0,0.0,0.30160935327596
4340,0.11,1.5,1.4149999999999996,0.02,-0.012878624176241,0.29751092747565
4341,0.11,1.5,1.4149999999999996,0.075,-0.047493604300298,0.25439002146546
4342,0.11,1.5,1.4149999999999996,0.15,-0.090771181393069,0.17975265327156
4343,0.11,1.5,1.4149999999999996,0.5,-0.2117190231476,0.050793890032678
4344,0.11,1.5,1.4149999999999996,1.0,-0.25847772527925,0.023869532045078
4345,0.11,1.5,1.4199999999999995,0.0,0.0,0.30160935327596
4346,0.11,1.5,1.4199999999999995,0.02,-0.012878624176241,0.29751092747565
4347,0.11,1.5,1.4199999999999995,0.075,-0.047493604300298,0.25439002146546
4348,0.11,1.5,1.4199999999999995,0.15,-0.090771181393069,0.17975265327156
4349,0.11,1.5,1.4199999999999995,0.5,-0.2117190231476,0.050793890032678
4350,0.11,1.5,1.4199999999999995,1.0,-0.25847772527925,0.023869532045078
4351,0.11,1.5,1.4249999999999994,0.0,0.0,0.30160935327596
4352,0.11,1.5,1.4249999999999994,0.02,-0.012878624176241,0.29751092747565
4353,0.11,1.5,1.4249999999999994,0.075,-0.047493604300298,0.25439002146546
4354,0.11,1.5,1.4249999999999994,0.15,-0.090771181393069,0.17975265327156
4355,0.11,1.5,1.4249999999999994,0.5,-0.2117190231476,0.050793890032678
4356,0.11,1.5,1.4249999999999994,1.0,-0.25847772527925,0.023869532045078
4357,0.11,1.5,1.4299999999999993,0.0,0.0,0.30160935327596
4358,0.11,1.5,1.4299999999999993,0.02,-0.012878624176241,0.29751092747565
4359,0.11,1.5,1.4299999999999993,0.075,-0.047493604300298,0.25439002146546
4360,0.11,1.5,1.4299999999999993,0.15,-0.090771181393069,0.17975265327156
4361,0.11,1.5,1.4299999999999993,0.5,-0.2117190231476,0.050793890032678
4362,0.11,1.5,1.4299999999999993,1.0,-0.25847772527925,0.023869532045078
4363,0.11,1.5,1.4349999999999992,0.0,0.0,0.30160935327596
4364,0.11,1.5,1.4349999999999992,0.02,-0.012878624176241,0.29751092747565
4365,0.11,1.5,1.4349999999999992,0.075,-0.047493604300298,0.25439002146546
4366,0.11,1.5,1.4349999999999992,0.15,-0.090771181393069,0.17975265327156
4367,0.11,1.5,1.4349999999999992,0.5,-0.2117190231476,0.050793890032678
4368,0.11,1.5,1.4349999999999992,1.0,-0.25847772527925,0.023869532045078
4369,0.11,1.5,1.439999999999999,0.0,0.0,0.30160935327596
4370,0.11,1.5,1.439999999999999,0.02,-0.012878624176241,0.29751092747565
4371,0.11,1.5,1.439999999999999,0.075,-0.047493604300298,0.25439002146546
4372,0.11,1.5,1.439999999999999,0.15,-0.090771181393069,0.17975265327156
4373,0.11,1.5,1.439999999999999,0.5,-0.2117190231476,0.050793890032678
4374,0.11,1.5,1.439999999999999,1.0,-0.25847772527925,0.023869532045078
4375,0.11,1.5,1.444999999999999,0.0,0.0,0.30160935327596
4376,0.11,1.5,1.444999999999999,0.02,-0.012878624176241,0.29751092747565
4377,0.11,1.5,1.444999999999999,0.075,-0.047493604300298,0.25439002146546
4378,0.11,1.5,1.444999999999999,0.15,-0.090771181393069,0.17975265327156
4379,0.11,1.5,1.444999999999999,0.5,-0.2117190231476,0.050793890032678
4380,0.11,1.5,1.444999999999999,1.0,-0.25847772527925,0.023869532045078
4381,0.11,2.0,1.4,0.0,0.0,0.34658979077017
4382,0.11,2.0,1.4,0.02,-0.0098531992718947,0.34331818925506
4383,0.11,2.0,1.4,0.075,-0.036556982278281,0.30689330460684
4384,0.11,2.0,1.4,0.15,-0.070981961450315,0.23452491469862
4385,0.11,2.0,1.4,0.5,-0.18485615718862,0.073129968083983
4386,0.11,2.0,1.4,1.0,-0.24455696896914,0.032504944109864
4387,0.11,2.0,1.4049999999999998,0.0,0.0,0.34658979077017
4388,0.11,2.0,1.4049999999999998,0.02,-0.0098531992718947,0.34331818925506
4389,0.11,2.0,1.4049999999999998,0.075,-0.036556982278281,0.30689330460684
4390,0.11,2.0,1.4049999999999998,0.15,-0.070981961450315,0.23452491469862
4391,0.11,2.0,1.4049999999999998,0.5,-0.18485615718862,0.073129968083983
4392,0.11,2.0,1.4049999999999998,1.0,-0.24455696896914,0.032504944109864
4393,0.11,2.0,1.4099999999999997,0.0,0.0,0.34658979077017
4394,0.11,2.0,1.4099999999999997,0.02,-0.0098531992718947,0.34331818925506
4395,0.11,2.0,1.4099999999999997,0.075,-0.036556982278281,0.30689330460684
4396,0.11,2.0,1.4099999999999997,0.15,-0.070981961450315,0.23452491469862
4397,0.11,2.0,1.4099999999999997,0.5,-0.18485615718862,0.073129968083983
4398,0.11,2.0,1.4099999999999997,1.0,-0.24455696896914,0.032504944109864
4399,0.11,2.0,1.4149999999999996,0.0,0.0,0.34658979077017
4400,0.11,2.0,1.4149999999999996,0.02,-0.0098531992718947,0.34331818925506
4401,0.11,2.0,1.4149999999999996,0.075,-0.036556982278281,0.30689330460684
4402,0.11,2.0,1.4149999999999996,0.15,-0.070981961450315,0.23452491469862
4403,0.11,2.0,1.4149999999999996,0.5,-0.18485615718862,0.073129968083983
4404,0.11,2.0,1.4149999999999996,1.0,-0.24455696896914,0.032504944109864
4405,0.11,2.0,1.4199999999999995,0.0,0.0,0.34658979077017
4406,0.11,2.0,1.4199999999999995,0.02,-0.0098531992718947,0.34331818925506
4407,0.11,2.0,1.4199999999999995,0.075,-0.036556982278281,0.30689330460684
4408,0.11,2.0,1.4199999999999995,0.15,-0.070981961450315,0.23452491469862
4409,0.11,2.0,1.4199999999999995,0.5,-0.18485615718862,0.073129968083983
4410,0.11,2.0,1.4199999999999995,1.0,-0.24455696896914,0.032504944109864
4411,0.11,2.0,1.4249999999999994,0.0,0.0,0.34658979077017
4412,0.11,2.0,1.4249999999999994,0.02,-0.0098531992718947,0.34331818925506
4413,0.11,2.0,1.4249999999999994,0.075,-0.036556982278281,0.30689330460684
4414,0.11,2.0,1.4249999999999994,0.15,-0.070981961450315,0.23452491469862
4415,0.11,2.0,1.4249999999999994,0.5,-0.18485615718862,0.073129968083983
4416,0.11,2.0,1.4249999999999994,1.0,-0.24455696896914,0.032504944109864
4417,0.11,2.0,1.4299999999999993,0.0,0.0,0.34658979077017
4418,0.11,2.0,1.4299999999999993,0.02,-0.0098531992718947,0.34331818925506
4419,0.11,2.0,1.4299999999999993,0.075,-0.036556982278281,0.30689330460684
4420,0.11,2.0,1.4299999999999993,0.15,-0.070981961450315,0.23452491469862
4421,0.11,2.0,1.4299999999999993,0.5,-0.18485615718862,0.073129968083983
4422,0.11,2.0,1.4299999999999993,1.0,-0.24455696896914,0.032504944109864
4423,0.11,2.0,1.4349999999999992,0.0,0.0,0.34658979077017
4424,0.11,2.0,1.4349999999999992,0.02,-0.0098531992718947,0.34331818925506
4425,0.11,2.0,1.4349999999999992,0.075,-0.036556982278281,0.30689330460684
4426,0.11,2.0,1.4349999999999992,0.15,-0.070981961450315,0.23452491469862
4427,0.11,2.0,1.4349999999999992,0.5,-0.18485615718862,0.073129968083983
4428,0.11,2.0,1.4349999999999992,1.0,-0.24455696896914,0.032504944109864
4429,0.11,2.0,1.439999999999999,0.0,0.0,0.34658979077017
4430,0.11,2.0,1.439999999999999,0.02,-0.0098531992718947,0.34331818925506
4431,0.11,2.0,1.439999999999999,0.075,-0.036556982278281,0.30689330460684
4432,0.11,2.0,1.439999999999999,0.15,-0.070981961450315,0.23452491469862
4433,0.11,2.0,1.439999999999999,0.5,-0.18485615718862,0.073129968083983
4434,0.11,2.0,1.439999999999999,1.0,-0.24455696896914,0.032504944109864
4435,0.11,2.0,1.444999999999999,0.0,0.0,0.34658979077017
4436,0.11,2.0,1.444999999999999,0.02,-0.0098531992718947,0.34331818925506
4437,0.11,2.0,1.444999999999999,0.075,-0.036556982278281,0.30689330460684
4438,0.11,2.0,1.444999999999999,0.15,-0.070981961450315,0.23452491469862
4439,0.11,2.0,1.444999999999999,0.5,-0.18485615718862,0.073129968083983
4440,0.11,2.0,1.444999999999999,1.0,-0.24455696896914,0.032504944109864
4441,0.11,2.5,1.4,0.0,0.0,0.38203934591568
4442,0.11,2.5,1.4,0.02,-0.0079826153647153,0.37934026676558
4443,0.11,2.5,1.4,0.075,-0.029709789958599,0.34824224696621
4444,0.11,2.5,1.4,0.15,-0.058170472476883,0.28065122505926
4445,0.11,2.5,1.4,0.5,-0.16169595876048,0.097358920452426
4446,0.11,2.5,1.4,1.0,-0.23027158477141,0.04203391564121
4447,0.11,2.5,1.4049999999999998,0.0,0.0,0.38203934591568
4448,0.11,2.5,1.4049999999999998,0.02,-0.0079826153647153,0.37934026676558
4449,0.11,2.5,1.4049999999999998,0.075,-0.029709789958599,0.34824224696621
4450,0.11,2.5,1.4049999999999998,0.15,-0.058170472476883,0.28065122505926
4451,0.11,2.5,1.4049999999999998,0.5,-0.16169595876048,0.097358920452426
4452,0.11,2.5,1.4049999999999998,1.0,-0.23027158477141,0.04203391564121
4453,0.11,2.5,1.4099999999999997,0.0,0.0,0.38203934591568
4454,0.11,2.5,1.4099999999999997,0.02,-0.0079826153647153,0.37934026676558
4455,0.11,2.5,1.4099999999999997,0.075,-0.029709789958599,0.34824224696621
4456,0.11,2.5,1.4099999999999997,0.15,-0.058170472476883,0.28065122505926
4457,0.11,2.5,1.4099999999999997,0.5,-0.16169595876048,0.097358920452426
4458,0.11,2.5,1.4099999999999997,1.0,-0.23027158477141,0.04203391564121
4459,0.11,2.5,1.4149999999999996,0.0,0.0,0.38203934591568
4460,0.11,2.5,1.4149999999999996,0.02,-0.0079826153647153,0.37934026676558
4461,0.11,2.5,1.4149999999999996,0.075,-0.029709789958599,0.34824224696621
4462,0.11,2.5,1.4149999999999996,0.15,-0.058170472476883,0.28065122505926
4463,0.11,2.5,1.4149999999999996,0.5,-0.16169595876048,0.097358920452426
4464,0.11,2.5,1.4149999999999996,1.0,-0.23027158477141,0.04203391564121
4465,0.11,2.5,1.4199999999999995,0.0,0.0,0.38203934591568
4466,0.11,2.5,1.4199999999999995,0.02,-0.0079826153647153,0.37934026676558
4467,0.11,2.5,1.4199999999999995,0.075,-0.029709789958599,0.34824224696621
4468,0.11,2.5,1.4199999999999995,0.15,-0.058170472476883,0.28065122505926
4469,0.11,2.5,1.4199999999999995,0.5,-0.16169595876048,0.097358920452426
4470,0.11,2.5,1.4199999999999995,1.0,-0.23027158477141,0.04203391564121
4471,0.11,2.5,1.4249999999999994,0.0,0.0,0.38203934591568
4472,0.11,2.5,1.4249999999999994,0.02,-0.0079826153647153,0.37934026676558
4473,0.11,2.5,1.4249999999999994,0.075,-0.029709789958599,0.34824224696621
4474,0.11,2.5,1.4249999999999994,0.15,-0.058170472476883,0.28065122505926
4475,0.11,2.5,1.4249999999999994,0.5,-0.16169595876048,0.097358920452426
4476,0.11,2.5,1.4249999999999994,1.0,-0.23027158477141,0.04203391564121
4477,0.11,2.5,1.4299999999999993,0.0,0.0,0.38203934591568
4478,0.11,2.5,1.4299999999999993,0.02,-0.0079826153647153,0.37934026676558
4479,0.11,2.5,1.4299999999999993,0.075,-0.029709789958599,0.34824224696621
4480,0.11,2.5,1.4299999999999993,0.15,-0.058170472476883,0.28065122505926
4481,0.11,2.5,1.4299999999999993,0.5,-0.16169595876048,0.097358920452426
4482,0.11,2.5,1.4299999999999993,1.0,-0.23027158477141,0.04203391564121
4483,0.11,2.5,1.4349999999999992,0.0,0.0,0.38203934591568
4484,0.11,2.5,1.4349999999999992,0.02,-0.0079826153647153,0.37934026676558
4485,0.11,2.5,1.4349999999999992,0.075,-0.029709789958599,0.34824224696621
4486,0.11,2.5,1.4349999999999992,0.15,-0.058170472476883,0.28065122505926
4487,0.11,2.5,1.4349999999999992,0.5,-0.16169595876048,0.097358920452426
4488,0.11,2.5,1.4349999999999992,1.0,-0.23027158477141,0.04203391564121
4489,0.11,2.5,1.439999999999999,0.0,0.0,0.38203934591568
4490,0.11,2.5,1.439999999999999,0.02,-0.0079826153647153,0.37934026676558
4491,0.11,2.5,1.439999999999999,0.075,-0.029709789958599,0.34824224696621
4492,0.11,2.5,1.439999999999999,0.15,-0.058170472476883,0.28065122505926
4493,0.11,2.5,1.439999999999999,0.5,-0.16169595876048,0.097358920452426
4494,0.11,2.5,1.439999999999999,1.0,-0.23027158477141,0.04203391564121
4495,0.11,2.5,1.444999999999999,0.0,0.0,0.38203934591568
4496,0.11,2.5,1.444999999999999,0.02,-0.0079826153647153,0.37934026676558
4497,0.11,2.5,1.444999999999999,0.075,-0.029709789958599,0.34824224696621
4498,0.11,2.5,1.444999999999999,0.15,-0.058170472476883,0.28065122505926
4499,0.11,2.5,1.444999999999999,0.5,-0.16169595876048,0.097358920452426
4500,0.11,2.5,1.444999999999999,1.0,-0.23027158477141,0.04203391564121
4501,0.11,3.0,1.4,0.0,0.0,0.41108836414307
4502,0.11,3.0,1.4,0.02,-0.0067110499692814,0.40880539825599
4503,0.11,3.0,1.4,0.075,-0.025023800024976,0.38189543263256
4504,0.11,3.0,1.4,0.15,-0.049242692053603,0.31960751014798
4505,0.11,3.0,1.4,0.5,-0.14261687115936,0.12242406052469
4506,0.11,3.0,1.4,1.0,-0.21573074766336,0.052485006216119
4507,0.11,3.0,1.4049999999999998,0.0,0.0,0.41108836414307
4508,0.11,3.0,1.4049999999999998,0.02,-0.0067110499692814,0.40880539825599
4509,0.11,3.0,1.4049999999999998,0.075,-0.025023800024976,0.38189543263256
4510,0.11,3.0,1.4049999999999998,0.15,-0.049242692053603,0.31960751014798
4511,0.11,3.0,1.4049999999999998,0.5,-0.14261687115936,0.12242406052469
4512,0.11,3.0,1.4049999999999998,1.0,-0.21573074766336,0.052485006216119
4513,0.11,3.0,1.4099999999999997,0.0,0.0,0.41108836414307
4514,0.11,3.0,1.4099999999999997,0.02,-0.0067110499692814,0.40880539825599
4515,0.11,3.0,1.4099999999999997,0.075,-0.025023800024976,0.38189543263256
4516,0.11,3.0,1.4099999999999997,0.15,-0.049242692053603,0.31960751014798
4517,0.11,3.0,1.4099999999999997,0.5,-0.14261687115936,0.12242406052469
4518,0.11,3.0,1.4099999999999997,1.0,-0.21573074766336,0.052485006216119
4519,0.11,3.0,1.4149999999999996,0.0,0.0,0.41108836414307
4520,0.11,3.0,1.4149999999999996,0.02,-0.0067110499692814,0.40880539825599
4521,0.11,3.0,1.4149999999999996,0.075,-0.025023800024976,0.38189543263256
4522,0.11,3.0,1.4149999999999996,0.15,-0.049242692053603,0.31960751014798
4523,0.11,3.0,1.4149999999999996,0.5,-0.14261687115936,0.12242406052469
4524,0.11,3.0,1.4149999999999996,1.0,-0.21573074766336,0.052485006216119
4525,0.11,3.0,1.4199999999999995,0.0,0.0,0.41108836414307
4526,0.11,3.0,1.4199999999999995,0.02,-0.0067110499692814,0.40880539825599
4527,0.11,3.0,1.4199999999999995,0.075,-0.025023800024976,0.38189543263256
4528,0.11,3.0,1.4199999999999995,0.15,-0.049242692053603,0.31960751014798
4529,0.11,3.0,1.4199999999999995,0.5,-0.14261687115936,0.12242406052469
4530,0.11,3.0,1.4199999999999995,1.0,-0.21573074766336,0.052485006216119
4531,0.11,3.0,1.4249999999999994,0.0,0.0,0.41108836414307
4532,0.11,3.0,1.4249999999999994,0.02,-0.0067110499692814,0.40880539825599
4533,0.11,3.0,1.4249999999999994,0.075,-0.025023800024976,0.38189543263256
4534,0.11,3.0,1.4249999999999994,0.15,-0.049242692053603,0.31960751014798
4535,0.11,3.0,1.4249999999999994,0.5,-0.14261687115936,0.12242406052469
4536,0.11,3.0,1.4249999999999994,1.0,-0.21573074766336,0.052485006216119
4537,0.11,3.0,1.4299999999999993,0.0,0.0,0.41108836414307
4538,0.11,3.0,1.4299999999999993,0.02,-0.0067110499692814,0.40880539825599
4539,0.11,3.0,1.4299999999999993,0.075,-0.025023800024976,0.38189543263256
4540,0.11,3.0,1.4299999999999993,0.15,-0.049242692053603,0.31960751014798
4541,0.11,3.0,1.4299999999999993,0.5,-0.14261687115936,0.12242406052469
4542,0.11,3.0,1.4299999999999993,1.0,-0.21573074766336,0.052485006216119
4543,0.11,3.0,1.4349999999999992,0.0,0.0,0.41108836414307
4544,0.11,3.0,1.4349999999999992,0.02,-0.0067110499692814,0.40880539825599
4545,0.11,3.0,1.4349999999999992,0.075,-0.025023800024976,0.38189543263256
4546,0.11,3.0,1.4349999999999992,0.15,-0.049242692053603,0.31960751014798
4547,0.11,3.0,1.4349999999999992,0.5,-0.14261687115936,0.12242406052469
4548,0.11,3.0,1.4349999999999992,1.0,-0.21573074766336,0.052485006216119
4549,0.11,3.0,1.439999999999999,0.0,0.0,0.41108836414307
4550,0.11,3.0,1.439999999999999,0.02,-0.0067110499692814,0.40880539825599
4551,0.11,3.0,1.439999999999999,0.075,-0.025023800024976,0.38189543263256
4552,0.11,3.0,1.439999999999999,0.15,-0.049242692053603,0.31960751014798
4553,0.11,3.0,1.439999999999999,0.5,-0.14261687115936,0.12242406052469
4554,0.11,3.0,1.439999999999999,1.0,-0.21573074766336,0.052485006216119
4555,0.11,3.0,1.444999999999999,0.0,0.0,0.41108836414307
4556,0.11,3.0,1.444999999999999,0.02,-0.0067110499692814,0.40880539825599
4557,0.11,3.0,1.444999999999999,0.075,-0.025023800024976,0.38189543263256
4558,0.11,3.0,1.444999999999999,0.15,-0.049242692053603,0.31960751014798
4559,0.11,3.0,1.444999999999999,0.5,-0.14261687115936,0.12242406052469
4560,0.11,3.0,1.444999999999999,1.0,-0.21573074766336,0.052485006216119
4561,0.11,3.5,1.4,0.0,0.0,0.43555897986521
4562,0.11,3.5,1.4,0.02,-0.0057901752148149,0.43359042108501
4563,0.11,3.5,1.4,0.075,-0.021616203588663,0.41000845962852
4564,0.11,3.5,1.4,0.15,-0.042678140552588,0.35282946310204
4565,0.11,3.5,1.4,0.5,-0.12704928835561,0.14754816358987
4566,0.11,3.5,1.4,1.0,-0.20148344372309,0.063766900102189
4567,0.11,3.5,1.4049999999999998,0.0,0.0,0.43555897986521
4568,0.11,3.5,1.4049999999999998,0.02,-0.0057901752148149,0.43359042108501
4569,0.11,3.5,1.4049999999999998,0.075,-0.021616203588663,0.41000845962852
4570,0.11,3.5,1.4049999999999998,0.15,-0.042678140552588,0.35282946310204
4571,0.11,3.5,1.4049999999999998,0.5,-0.12704928835561,0.14754816358987
4572,0.11,3.5,1.4049999999999998,1.0,-0.20148344372309,0.063766900102189
4573,0.11,3.5,1.4099999999999997,0.0,0.0,0.43555897986521
4574,0.11,3.5,1.4099999999999997,0.02,-0.0057901752148149,0.43359042108501
4575,0.11,3.5,1.4099999999999997,0.075,-0.021616203588663,0.41000845962852
4576,0.11,3.5,1.4099999999999997,0.15,-0.042678140552588,0.35282946310204
4577,0.11,3.5,1.4099999999999997,0.5,-0.12704928835561,0.14754816358987
4578,0.11,3.5,1.4099999999999997,1.0,-0.20148344372309,0.063766900102189
4579,0.11,3.5,1.4149999999999996,0.0,0.0,0.43555897986521
4580,0.11,3.5,1.4149999999999996,0.02,-0.0057901752148149,0.43359042108501
4581,0.11,3.5,1.4149999999999996,0.075,-0.021616203588663,0.41000845962852
4582,0.11,3.5,1.4149999999999996,0.15,-0.042678140552588,0.35282946310204
4583,0.11,3.5,1.4149999999999996,0.5,-0.12704928835561,0.14754816358987
4584,0.11,3.5,1.4149999999999996,1.0,-0.20148344372309,0.063766900102189
4585,0.11,3.5,1.4199999999999995,0.0,0.0,0.43555897986521
4586,0.11,3.5,1.4199999999999995,0.02,-0.0057901752148149,0.43359042108501
4587,0.11,3.5,1.4199999999999995,0.075,-0.021616203588663,0.41000845962852
4588,0.11,3.5,1.4199999999999995,0.15,-0.042678140552588,0.35282946310204
4589,0.11,3.5,1.4199999999999995,0.5,-0.12704928835561,0.14754816358987
4590,0.11,3.5,1.4199999999999995,1.0,-0.20148344372309,0.063766900102189
4591,0.11,3.5,1.4249999999999994,0.0,0.0,0.43555897986521
4592,0.11,3.5,1.4249999999999994,0.02,-0.0057901752148149,0.43359042108501
4593,0.11,3.5,1.4249999999999994,0.075,-0.021616203588663,0.41000845962852
4594,0.11,3.5,1.4249999999999994,0.15,-0.042678140552588,0.35282946310204
4595,0.11,3.5,1.4249999999999994,0.5,-0.12704928835561,0.14754816358987
4596,0.11,3.5,1.4249999999999994,1.0,-0.20148344372309,0.063766900102189
4597,0.11,3.5,1.4299999999999993,0.0,0.0,0.43555897986521
4598,0.11,3.5,1.4299999999999993,0.02,-0.0057901752148149,0.43359042108501
4599,0.11,3.5,1.4299999999999993,0.075,-0.021616203588663,0.41000845962852
4600,0.11,3.5,1.4299999999999993,0.15,-0.042678140552588,0.35282946310204
4601,0.11,3.5,1.4299999999999993,0.5,-0.12704928835561,0.14754816358987
4602,0.11,3.5,1.4299999999999993,1.0,-0.20148344372309,0.063766900102189
4603,0.11,3.5,1.4349999999999992,0.0,0.0,0.43555897986521
4604,0.11,3.5,1.4349999999999992,0.02,-0.0057901752148149,0.43359042108501
4605,0.11,3.5,1.4349999999999992,0.075,-0.021616203588663,0.41000845962852
4606,0.11,3.5,1.4349999999999992,0.15,-0.042678140552588,0.35282946310204
4607,0.11,3.5,1.4349999999999992,0.5,-0.12704928835561,0.14754816358987
4608,0.11,3.5,1.4349999999999992,1.0,-0.20148344372309,0.063766900102189
4609,0.11,3.5,1.439999999999999,0.0,0.0,0.43555897986521
4610,0.11,3.5,1.439999999999999,0.02,-0.0057901752148149,0.43359042108501
4611,0.11,3.5,1.439999999999999,0.075,-0.021616203588663,0.41000845962852
4612,0.11,3.5,1.439999999999999,0.15,-0.042678140552588,0.35282946310204
4613,0.11,3.5,1.439999999999999,0.5,-0.12704928835561,0.14754816358987
4614,0.11,3.5,1.439999999999999,1.0,-0.20148344372309,0.063766900102189
4615,0.11,3.5,1.444999999999999,0.0,0.0,0.43555897986521
4616,0.11,3.5,1.444999999999999,0.02,-0.0057901752148149,0.43359042108501
4617,0.11,3.5,1.444999999999999,0.075,-0.021616203588663,0.41000845962852
4618,0.11,3.5,1.444999999999999,0.15,-0.042678140552588,0.35282946310204
4619,0.11,3.5,1.444999999999999,0.5,-0.12704928835561,0.14754816358987
4620,0.11,3.5,1.444999999999999,1.0,-0.20148344372309,0.063766900102189
4621,0.11,4.0,1.4,0.0,0.0,0.45660277408541
4622,0.11,4.0,1.4,0.02,-0.0050923245542815,0.45487921953335
4623,0.11,4.0,1.4,0.075,-0.019026847702857,0.43398286395017
4624,0.11,4.0,1.4,0.15,-0.037652900199944,0.38147988024325
4625,0.11,4.0,1.4,0.5,-0.11428228523058,0.17221638362198
4626,0.11,4.0,1.4,1.0,-0.18799432944301,0.075734038312776
4627,0.11,4.0,1.4049999999999998,0.0,0.0,0.45660277408541
4628,0.11,4.0,1.4049999999999998,0.02,-0.0050923245542815,0.45487921953335
4629,0.11,4.0,1.4049999999999998,0.075,-0.019026847702857,0.43398286395017
4630,0.11,4.0,1.4049999999999998,0.15,-0.037652900199944,0.38147988024325
4631,0.11,4.0,1.4049999999999998,0.5,-0.11428228523058,0.17221638362198
4632,0.11,4.0,1.4049999999999998,1.0,-0.18799432944301,0.075734038312776
4633,0.11,4.0,1.4099999999999997,0.0,0.0,0.45660277408541
4634,0.11,4.0,1.4099999999999997,0.02,-0.0050923245542815,0.45487921953335
4635,0.11,4.0,1.4099999999999997,0.075,-0.019026847702857,0.43398286395017
4636,0.11,4.0,1.4099999999999997,0.15,-0.037652900199944,0.38147988024325
4637,0.11,4.0,1.4099999999999997,0.5,-0.11428228523058,0.17221638362198
4638,0.11,4.0,1.4099999999999997,1.0,-0.18799432944301,0.075734038312776
4639,0.11,4.0,1.4149999999999996,0.0,0.0,0.45660277408541
4640,0.11,4.0,1.4149999999999996,0.02,-0.0050923245542815,0.45487921953335
4641,0.11,4.0,1.4149999999999996,0.075,-0.019026847702857,0.43398286395017
4642,0.11,4.0,1.4149999999999996,0.15,-0.037652900199944,0.38147988024325
4643,0.11,4.0,1.4149999999999996,0.5,-0.11428228523058,0.17221638362198
4644,0.11,4.0,1.4149999999999996,1.0,-0.18799432944301,0.075734038312776
4645,0.11,4.0,1.4199999999999995,0.0,0.0,0.45660277408541
4646,0.11,4.0,1.4199999999999995,0.02,-0.0050923245542815,0.45487921953335
4647,0.11,4.0,1.4199999999999995,0.075,-0.019026847702857,0.43398286395017
4648,0.11,4.0,1.4199999999999995,0.15,-0.037652900199944,0.38147988024325
4649,0.11,4.0,1.4199999999999995,0.5,-0.11428228523058,0.17221638362198
4650,0.11,4.0,1.4199999999999995,1.0,-0.18799432944301,0.075734038312776
4651,0.11,4.0,1.4249999999999994,0.0,0.0,0.45660277408541
4652,0.11,4.0,1.4249999999999994,0.02,-0.0050923245542815,0.45487921953335
4653,0.11,4.0,1.4249999999999994,0.075,-0.019026847702857,0.43398286395017
4654,0.11,4.0,1.4249999999999994,0.15,-0.037652900199944,0.38147988024325
4655,0.11,4.0,1.4249999999999994,0.5,-0.11428228523058,0.17221638362198
4656,0.11,4.0,1.4249999999999994,1.0,-0.18799432944301,0.075734038312776
4657,0.11,4.0,1.4299999999999993,0.0,0.0,0.45660277408541
4658,0.11,4.0,1.4299999999999993,0.02,-0.0050923245542815,0.45487921953335
4659,0.11,4.0,1.4299999999999993,0.075,-0.019026847702857,0.43398286395017
4660,0.11,4.0,1.4299999999999993,0.15,-0.037652900199944,0.38147988024325
4661,0.11,4.0,1.4299999999999993,0.5,-0.11428228523058,0.17221638362198
4662,0.11,4.0,1.4299999999999993,1.0,-0.18799432944301,0.075734038312776
4663,0.11,4.0,1.4349999999999992,0.0,0.0,0.45660277408541
